"date","tipo_refeicao","restaurante_utilizado","categoria_padrao","categoria_vegano","dia_semana","mes","almoco","periodo_semestre","quantidade","feriado_dummy"
2025-03-27,"Jantar","RA","bovino","leguminosas","qui","mar","0","inicio",781,0
2025-03-27,"Jantar","RS","bovino","leguminosas","qui","mar","0","inicio",810,0
2025-03-28,"Almoço","RU","suino","pts_proteina_texturizada","sex","mar","1","inicio",3703,0
2025-03-28,"Almoço","RA","suino","pts_proteina_texturizada","sex","mar","1","inicio",1128,0
2025-03-28,"Almoço","RS","suino","pts_proteina_texturizada","sex","mar","1","inicio",1632,0
2025-03-28,"Jantar","RU","frango","leguminosas","sex","mar","0","inicio",2615,0
2025-03-28,"Jantar","RA","frango","leguminosas","sex","mar","0","inicio",701,0
2025-03-28,"Jantar","RS","frango","leguminosas","sex","mar","0","inicio",739,0
2025-03-31,"Almoço","RU","frango","leguminosas","seg","mar","1","inicio",4165,0
2025-03-31,"Almoço","RA","frango","leguminosas","seg","mar","1","inicio",1312,0
2025-03-31,"Almoço","RS","frango","leguminosas","seg","mar","1","inicio",1918,0
2025-03-31,"Jantar","RU","suino","pts_proteina_texturizada","seg","mar","0","inicio",3008,0
2025-03-31,"Jantar","RA","suino","pts_proteina_texturizada","seg","mar","0","inicio",766,0
2025-03-31,"Jantar","RS","suino","pts_proteina_texturizada","seg","mar","0","inicio",990,0
2025-04-01,"Almoço","RU","bovino","pts_proteina_texturizada","ter","abr","1","inicio",3705,0
2025-04-01,"Almoço","RA","bovino","pts_proteina_texturizada","ter","abr","1","inicio",1212,0
2025-04-01,"Almoço","RS","bovino","pts_proteina_texturizada","ter","abr","1","inicio",1551,0
2025-04-01,"Jantar","RU","bovino","leguminosas","ter","abr","0","inicio",2921,0
2025-04-01,"Jantar","RA","bovino","leguminosas","ter","abr","0","inicio",833,0
2025-04-01,"Jantar","RS","bovino","leguminosas","ter","abr","0","inicio",816,0
2025-04-02,"Almoço","RU","frango","leguminosas","qua","abr","1","inicio",4462,0
2025-04-02,"Almoço","RA","frango","leguminosas","qua","abr","1","inicio",1313,0
2025-04-02,"Almoço","RS","frango","leguminosas","qua","abr","1","inicio",2102,0
2025-04-02,"Jantar","RU","bovino","leguminosas","qua","abr","0","inicio",3032,0
2025-04-02,"Jantar","RA","bovino","leguminosas","qua","abr","0","inicio",785,0
2025-04-02,"Jantar","RS","bovino","leguminosas","qua","abr","0","inicio",1064,0
2025-04-03,"Almoço","RU","bovino","pts_proteina_texturizada","qui","abr","1","inicio",4786,0
2025-04-03,"Almoço","RA","bovino","pts_proteina_texturizada","qui","abr","1","inicio",1373,0
2025-04-03,"Almoço","RS","bovino","pts_proteina_texturizada","qui","abr","1","inicio",2248,0
2025-04-03,"Jantar","RU","frango","pts_proteina_texturizada","qui","abr","0","inicio",3080,0
2025-04-03,"Jantar","RA","frango","pts_proteina_texturizada","qui","abr","0","inicio",780,0
2025-04-03,"Jantar","RS","frango","pts_proteina_texturizada","qui","abr","0","inicio",1044,0
2025-04-04,"Almoço","RU","peixe","leguminosas","sex","abr","1","inicio",2413,0
2025-04-04,"Almoço","RA","peixe","leguminosas","sex","abr","1","inicio",758,0
2025-04-04,"Almoço","RS","peixe","leguminosas","sex","abr","1","inicio",976,0
2025-04-04,"Jantar","RU","bovino","leguminosas","sex","abr","0","inicio",2048,0
2025-04-04,"Jantar","RA","bovino","leguminosas","sex","abr","0","inicio",475,0
2025-04-04,"Jantar","RS","bovino","leguminosas","sex","abr","0","inicio",510,0
2025-04-07,"Almoço","RU","frango","leguminosas","seg","abr","1","inicio",4071,0
2025-04-07,"Almoço","RA","frango","leguminosas","seg","abr","1","inicio",1298,0
2025-04-07,"Almoço","RS","frango","leguminosas","seg","abr","1","inicio",1892,0
2025-04-07,"Jantar","RU","suino","leguminosas","seg","abr","0","inicio",3064,0
2025-04-07,"Jantar","RA","suino","leguminosas","seg","abr","0","inicio",758,0
2025-04-07,"Jantar","RS","suino","leguminosas","seg","abr","0","inicio",1038,0
2025-04-08,"Almoço","RA","bovino","leguminosas","ter","abr","1","inicio",1430,0
2025-04-08,"Almoço","RS","bovino","leguminosas","ter","abr","1","inicio",2146,0
2025-04-08,"Almoço","RU","bovino","leguminosas","ter","abr","1","inicio",4592,0
2025-04-08,"Jantar","RU","bovino","leguminosas","ter","abr","0","inicio",3146,0
2025-04-08,"Jantar","RA","bovino","leguminosas","ter","abr","0","inicio",846,0
2025-04-08,"Jantar","RS","bovino","leguminosas","ter","abr","0","inicio",1139,0
2025-04-09,"Almoço","RU","ovo","pts_proteina_texturizada","qua","abr","1","inicio",3916,0
2025-04-09,"Almoço","RA","ovo","pts_proteina_texturizada","qua","abr","1","inicio",1211,0
2025-04-09,"Almoço","RS","ovo","pts_proteina_texturizada","qua","abr","1","inicio",1691,0
2025-04-09,"Jantar","RU","frango","pts_proteina_texturizada","qua","abr","0","inicio",3419,0
2025-04-09,"Jantar","RA","frango","pts_proteina_texturizada","qua","abr","0","inicio",878,0
2025-04-09,"Jantar","RS","frango","pts_proteina_texturizada","qua","abr","0","inicio",1276,0
2025-04-10,"Almoço","RU","frango","leguminosas","qui","abr","1","inicio",4602,0
2025-04-10,"Almoço","RA","frango","leguminosas","qui","abr","1","inicio",1318,0
2025-04-10,"Almoço","RS","frango","leguminosas","qui","abr","1","inicio",2084,0
2025-04-10,"Jantar","RU","bovino","leguminosas","qui","abr","0","inicio",2760,0
2025-04-10,"Jantar","RA","bovino","leguminosas","qui","abr","0","inicio",769,0
2025-04-10,"Jantar","RS","bovino","leguminosas","qui","abr","0","inicio",885,0
2025-04-11,"Almoço","RU","bovino","pts_proteina_texturizada","sex","abr","1","meio",3744,0
2025-04-11,"Almoço","RA","bovino","pts_proteina_texturizada","sex","abr","1","meio",1190,0
2025-04-11,"Almoço","RS","bovino","pts_proteina_texturizada","sex","abr","1","meio",1713,0
2025-04-11,"Jantar","RU","frango","leguminosas","sex","abr","0","meio",2380,0
2025-04-11,"Jantar","RA","frango","leguminosas","sex","abr","0","meio",631,0
2025-04-11,"Jantar","RS","frango","leguminosas","sex","abr","0","meio",766,0
2025-04-14,"Almoço","RU","bovino","leguminosas","seg","abr","1","meio",3666,0
2025-04-14,"Almoço","RA","bovino","leguminosas","seg","abr","1","meio",1185,0
2025-04-14,"Almoço","RS","bovino","leguminosas","seg","abr","1","meio",1487,0
2025-04-14,"Jantar","RU","frango","pts_proteina_texturizada","seg","abr","0","meio",3326,0
2025-04-14,"Jantar","RA","frango","pts_proteina_texturizada","seg","abr","0","meio",808,0
2025-04-14,"Jantar","RS","frango","pts_proteina_texturizada","seg","abr","0","meio",657,0
2025-04-15,"Almoço","RU","frango","vegetais","ter","abr","1","meio",4691,0
2025-04-15,"Almoço","RA","frango","vegetais","ter","abr","1","meio",1406,0
2025-04-15,"Almoço","RS","frango","vegetais","ter","abr","1","meio",1353,0
2025-04-15,"Jantar","RU","bovino","leguminosas","ter","abr","0","meio",2843,0
2025-04-15,"Jantar","RA","bovino","leguminosas","ter","abr","0","meio",764,0
2025-04-15,"Jantar","RS","bovino","leguminosas","ter","abr","0","meio",576,0
2025-04-16,"Almoço","RU","bovino","leguminosas","qua","abr","1","meio",3690,0
2025-04-16,"Almoço","RA","bovino","leguminosas","qua","abr","1","meio",1219,0
2025-04-16,"Almoço","RS","bovino","leguminosas","qua","abr","1","meio",1082,0
2025-04-16,"Jantar","RU","frango","leguminosas","qua","abr","0","meio",2238,0
2025-04-16,"Jantar","RA","frango","leguminosas","qua","abr","0","meio",553,0
2025-04-16,"Jantar","RS","frango","leguminosas","qua","abr","0","meio",436,0
2025-04-17,"Almoço","RU","bovino","pts_proteina_texturizada","qui","abr","1","meio",NA,1
2025-04-17,"Almoço","RA","bovino","pts_proteina_texturizada","qui","abr","1","meio",NA,1
2025-04-17,"Almoço","RS","bovino","pts_proteina_texturizada","qui","abr","1","meio",1061,1
2025-04-17,"Jantar","RU","bovino","leguminosas","qui","abr","0","meio",NA,1
2025-04-17,"Jantar","RA","bovino","leguminosas","qui","abr","0","meio",NA,1
2025-04-17,"Jantar","RS","bovino","leguminosas","qui","abr","0","meio",478,1
2025-04-21,"Almoço","RU","suino","leguminosas","seg","abr","1","meio",NA,1
2025-04-21,"Almoço","RA","suino","leguminosas","seg","abr","1","meio",NA,1
2025-04-21,"Almoço","RS","suino","leguminosas","seg","abr","1","meio",575,1
2025-04-21,"Jantar","RU","peixe","leguminosas","seg","abr","0","meio",NA,1
2025-04-21,"Jantar","RA","peixe","leguminosas","seg","abr","0","meio",NA,1
2025-04-21,"Jantar","RS","peixe","leguminosas","seg","abr","0","meio",289,1
2025-04-22,"Almoço","RU","bovino","pts_proteina_texturizada","ter","abr","1","meio",3900,0
2025-04-22,"Almoço","RA","bovino","pts_proteina_texturizada","ter","abr","1","meio",1299,0
2025-04-22,"Almoço","RS","bovino","pts_proteina_texturizada","ter","abr","1","meio",1139,0
2025-04-22,"Jantar","RU","frango","pts_proteina_texturizada","ter","abr","0","meio",3105,0
2025-04-22,"Jantar","RA","frango","pts_proteina_texturizada","ter","abr","0","meio",814,0
2025-04-22,"Jantar","RS","frango","pts_proteina_texturizada","ter","abr","0","meio",739,0
2025-04-23,"Almoço","RU","frango","leguminosas","qua","abr","1","meio",4367,0
2025-04-23,"Almoço","RA","frango","leguminosas","qua","abr","1","meio",1347,0
2025-04-23,"Almoço","RS","frango","leguminosas","qua","abr","1","meio",1232,0
2025-04-23,"Jantar","RU","bovino","leguminosas","qua","abr","0","meio",2997,0
2025-04-23,"Jantar","RA","bovino","leguminosas","qua","abr","0","meio",854,0
2025-04-23,"Jantar","RS","bovino","leguminosas","qua","abr","0","meio",624,0
2025-04-24,"Almoço","RA","bovino","leguminosas","qui","abr","1","meio",1350,0
2025-04-24,"Almoço","RS","bovino","leguminosas","qui","abr","1","meio",1187,0
2025-04-24,"Almoço","RU","bovino","leguminosas","qui","abr","1","meio",3982,0
2025-04-24,"Jantar","RU","frango","pts_proteina_texturizada","qui","abr","0","meio",2914,0
2025-04-24,"Jantar","RA","frango","pts_proteina_texturizada","qui","abr","0","meio",820,0
2025-04-24,"Jantar","RS","frango","pts_proteina_texturizada","qui","abr","0","meio",625,0
2025-04-25,"Almoço","RU","bovino","pts_proteina_texturizada","sex","abr","1","meio",1976,0
2025-04-25,"Almoço","RA","bovino","pts_proteina_texturizada","sex","abr","1","meio",1270,0
2025-04-25,"Almoço","RS","bovino","pts_proteina_texturizada","sex","abr","1","meio",1657,0
2025-04-25,"Jantar","RU","Outros","leguminosas","sex","abr","0","meio",2301,0
2025-04-25,"Jantar","RA","Outros","leguminosas","sex","abr","0","meio",629,0
2025-04-25,"Jantar","RS","Outros","leguminosas","sex","abr","0","meio",676,0
2025-04-28,"Almoço","RU","bovino","leguminosas","seg","abr","1","meio",3882,0
2025-04-28,"Almoço","RA","bovino","leguminosas","seg","abr","1","meio",1323,0
2025-04-28,"Almoço","RS","bovino","leguminosas","seg","abr","1","meio",1089,0
2025-04-28,"Jantar","RU","suino","leguminosas","seg","abr","0","meio",3018,0
2025-04-28,"Jantar","RA","suino","leguminosas","seg","abr","0","meio",863,0
2025-04-28,"Jantar","RS","suino","leguminosas","seg","abr","0","meio",595,0
2025-04-29,"Almoço","RU","bovino","leguminosas","ter","abr","1","meio",4252,0
2025-04-29,"Almoço","RA","bovino","leguminosas","ter","abr","1","meio",1402,0
2025-04-29,"Almoço","RS","bovino","leguminosas","ter","abr","1","meio",1191,0
2025-04-29,"Jantar","RU","frango","pts_proteina_texturizada","ter","abr","0","meio",2626,0
2025-04-29,"Jantar","RA","frango","pts_proteina_texturizada","ter","abr","0","meio",843,0
2025-04-29,"Jantar","RS","frango","pts_proteina_texturizada","ter","abr","0","meio",736,0
2025-04-30,"Almoço","RU","frango","leguminosas","qua","abr","1","meio",3986,0
2025-04-30,"Almoço","RA","frango","leguminosas","qua","abr","1","meio",1278,0
2025-04-30,"Almoço","RS","frango","leguminosas","qua","abr","1","meio",1137,0
2025-04-30,"Jantar","RS","bovino","leguminosas","qua","abr","0","meio",470,0
2025-04-30,"Jantar","RU","bovino","leguminosas","qua","abr","0","meio",2178,0
2025-04-30,"Jantar","RA","bovino","leguminosas","qua","abr","0","meio",569,0
2025-05-02,"Almoço","RU","frango","pts_proteina_texturizada","sex","mai","1","meio",NA,1
2025-05-02,"Almoço","RA","frango","pts_proteina_texturizada","sex","mai","1","meio",NA,1
2025-05-02,"Almoço","RS","frango","pts_proteina_texturizada","sex","mai","1","meio",1044,1
2025-05-02,"Jantar","RU","peixe","vegetais","sex","mai","0","meio",NA,1
2025-05-02,"Jantar","RA","peixe","vegetais","sex","mai","0","meio",NA,1
2025-05-02,"Jantar","RS","peixe","vegetais","sex","mai","0","meio",349,1
2025-05-05,"Almoço","RU","bovino","leguminosas","seg","mai","1","meio",3703,0
2025-05-05,"Almoço","RA","bovino","leguminosas","seg","mai","1","meio",1221,0
2025-05-05,"Almoço","RS","bovino","leguminosas","seg","mai","1","meio",1658,0
2025-05-05,"Jantar","RU","frango","leguminosas","seg","mai","0","meio",2907,0
2025-05-05,"Jantar","RA","frango","leguminosas","seg","mai","0","meio",756,0
2025-05-05,"Jantar","RS","frango","leguminosas","seg","mai","0","meio",912,0
2025-05-06,"Almoço","RU","frango","pts_proteina_texturizada","ter","mai","1","meio",4224,0
2025-05-06,"Almoço","RA","frango","pts_proteina_texturizada","ter","mai","1","meio",1482,0
2025-05-06,"Almoço","RS","frango","pts_proteina_texturizada","ter","mai","1","meio",2056,0
2025-05-06,"Jantar","RU","bovino","leguminosas","ter","mai","0","meio",2615,0
2025-05-06,"Jantar","RA","bovino","leguminosas","ter","mai","0","meio",888,0
2025-05-06,"Jantar","RS","bovino","leguminosas","ter","mai","0","meio",1047,0
2025-05-07,"Almoço","RU","bovino","pts_proteina_texturizada","qua","mai","1","meio",3841,0
2025-05-07,"Almoço","RA","bovino","pts_proteina_texturizada","qua","mai","1","meio",1308,0
2025-05-07,"Almoço","RS","bovino","pts_proteina_texturizada","qua","mai","1","meio",1773,0
2025-05-07,"Jantar","RU","frango","leguminosas","qua","mai","0","meio",2865,0
2025-05-07,"Jantar","RA","frango","leguminosas","qua","mai","0","meio",853,0
2025-05-07,"Jantar","RS","frango","leguminosas","qua","mai","0","meio",1018,0
2025-05-08,"Almoço","RU","peixe","pts_proteina_texturizada","qui","mai","1","meio",2549,0
2025-05-08,"Almoço","RA","peixe","pts_proteina_texturizada","qui","mai","1","meio",799,0
2025-05-08,"Almoço","RS","peixe","pts_proteina_texturizada","qui","mai","1","meio",953,0
2025-05-08,"Jantar","RU","bovino","pts_proteina_texturizada","qui","mai","0","meio",2711,0
2025-05-08,"Jantar","RA","bovino","pts_proteina_texturizada","qui","mai","0","meio",878,0
2025-05-08,"Jantar","RS","bovino","pts_proteina_texturizada","qui","mai","0","meio",1061,0
2025-05-09,"Almoço","RU","feijoada","feijoada_vegana","sex","mai","1","meio",4126,0
2025-05-09,"Almoço","RA","feijoada","feijoada_vegana","sex","mai","1","meio",1284,0
2025-05-09,"Almoço","RS","feijoada","feijoada_vegana","sex","mai","1","meio",1987,0
2025-05-09,"Jantar","RU","feijoada","feijoada_vegana","sex","mai","0","meio",2074,0
2025-05-09,"Jantar","RA","feijoada","feijoada_vegana","sex","mai","0","meio",561,0
2025-05-09,"Jantar","RS","feijoada","feijoada_vegana","sex","mai","0","meio",646,0
2025-05-12,"Almoço","RU","frango","leguminosas","seg","mai","1","meio",3691,0
2025-05-12,"Almoço","RA","frango","leguminosas","seg","mai","1","meio",1266,0
2025-05-12,"Almoço","RS","frango","leguminosas","seg","mai","1","meio",1709,0
2025-05-12,"Jantar","RU","suino","leguminosas","seg","mai","0","meio",2715,0
2025-05-12,"Jantar","RA","suino","leguminosas","seg","mai","0","meio",745,0
2025-05-12,"Jantar","RS","suino","leguminosas","seg","mai","0","meio",960,0
2025-05-13,"Almoço","RU","suino","pts_proteina_texturizada","ter","mai","1","meio",4255,0
2025-05-13,"Almoço","RA","suino","pts_proteina_texturizada","ter","mai","1","meio",1370,0
2025-05-13,"Almoço","RS","suino","pts_proteina_texturizada","ter","mai","1","meio",2041,0
2025-05-13,"Jantar","RU","bovino","leguminosas","ter","mai","0","meio",2702,0
2025-05-13,"Jantar","RA","bovino","leguminosas","ter","mai","0","meio",785,0
2025-05-13,"Jantar","RS","bovino","leguminosas","ter","mai","0","meio",1162,0
2025-05-14,"Almoço","RU","bovino","pts_proteina_texturizada","qua","mai","1","meio",4184,0
2025-05-14,"Almoço","RA","bovino","pts_proteina_texturizada","qua","mai","1","meio",1367,0
2025-05-14,"Almoço","RS","frango","pts_proteina_texturizada","qua","mai","1","meio",1886,0
2025-05-14,"Jantar","RU","frango","leguminosas","qua","mai","0","meio",3267,0
2025-05-14,"Jantar","RA","frango","leguminosas","qua","mai","0","meio",877,0
2025-05-14,"Jantar","RS","frango","leguminosas","qua","mai","0","meio",1173,0
2025-05-15,"Almoço","RU","frango","leguminosas","qui","mai","1","meio",4278,0
2025-05-15,"Almoço","RA","frango","leguminosas","qui","mai","1","meio",1375,0
2025-05-15,"Almoço","RS","frango","leguminosas","qui","mai","1","meio",1978,0
2025-05-15,"Jantar","RU","bovino","leguminosas","qui","mai","0","meio",2793,0
2025-05-15,"Jantar","RA","bovino","leguminosas","qui","mai","0","meio",810,0
2025-05-15,"Jantar","RS","bovino","leguminosas","qui","mai","0","meio",948,0
2025-05-16,"Almoço","RU","bovino","pts_proteina_texturizada","sex","mai","1","meio",3429,0
2025-05-16,"Almoço","RA","bovino","pts_proteina_texturizada","sex","mai","1","meio",1162,0
2025-05-16,"Almoço","RS","bovino","pts_proteina_texturizada","sex","mai","1","meio",1458,0
2025-05-16,"Jantar","RU","frango","pts_proteina_texturizada","sex","mai","0","meio",2636,0
2025-05-16,"Jantar","RA","frango","pts_proteina_texturizada","sex","mai","0","meio",751,0
2025-05-16,"Jantar","RS","frango","pts_proteina_texturizada","sex","mai","0","meio",815,0
2025-05-19,"Almoço","RU","suino","leguminosas","seg","mai","1","meio",3577,0
2025-05-19,"Almoço","RA","suino","leguminosas","seg","mai","1","meio",1189,0
2025-05-19,"Almoço","RS","suino","leguminosas","seg","mai","1","meio",1551,0
2025-05-19,"Jantar","RU","frango","pts_proteina_texturizada","seg","mai","0","meio",2998,0
2025-05-19,"Jantar","RA","frango","pts_proteina_texturizada","seg","mai","0","meio",867,0
2025-05-19,"Jantar","RS","frango","pts_proteina_texturizada","seg","mai","0","meio",1117,0
2025-05-20,"Almoço","RU","frango","pts_proteina_texturizada","ter","mai","1","meio",4123,0
2025-05-20,"Almoço","RA","frango","pts_proteina_texturizada","ter","mai","1","meio",1458,0
2025-05-20,"Almoço","RS","frango","pts_proteina_texturizada","ter","mai","1","meio",1907,0
2025-05-20,"Jantar","RU","bovino","pts_proteina_texturizada","ter","mai","0","meio",2440,0
2025-05-20,"Jantar","RA","bovino","pts_proteina_texturizada","ter","mai","0","meio",612,0
2025-05-20,"Jantar","RS","bovino","pts_proteina_texturizada","ter","mai","0","meio",736,0
2025-05-21,"Almoço","RU","bovino","leguminosas","qua","mai","1","meio",4073,0
2025-05-21,"Almoço","RA","bovino","leguminosas","qua","mai","1","meio",1309,0
2025-05-21,"Almoço","RS","bovino","leguminosas","qua","mai","1","meio",1799,0
2025-05-21,"Jantar","RU","frango","leguminosas","qua","mai","0","meio",2670,0
2025-05-21,"Jantar","RA","frango","leguminosas","qua","mai","0","meio",854,0
2025-05-21,"Jantar","RS","frango","leguminosas","qua","mai","0","meio",1026,0
2025-05-22,"Almoço","RU","bovino","pts_proteina_texturizada","qui","mai","1","meio",4038,0
2025-05-22,"Almoço","RA","bovino","pts_proteina_texturizada","qui","mai","1","meio",1318,0
2025-05-22,"Almoço","RS","bovino","pts_proteina_texturizada","qui","mai","1","meio",1802,0
2025-05-22,"Jantar","RU","bovino","leguminosas","qui","mai","0","meio",2488,0
2025-05-22,"Jantar","RA","bovino","leguminosas","qui","mai","0","meio",699,0
2025-05-22,"Jantar","RS","bovino","leguminosas","qui","mai","0","meio",842,0
2025-05-23,"Almoço","RU","frango","leguminosas","sex","mai","1","meio",3698,0
2025-05-23,"Almoço","RA","frango","leguminosas","sex","mai","1","meio",1265,0
2025-05-23,"Almoço","RS","frango","leguminosas","sex","mai","1","meio",1692,0
2025-05-23,"Jantar","RU","bovino","pts_proteina_texturizada","sex","mai","0","meio",2046,0
2025-05-23,"Jantar","RA","bovino","pts_proteina_texturizada","sex","mai","0","meio",597,0
2025-05-23,"Jantar","RS","bovino","pts_proteina_texturizada","sex","mai","0","meio",590,0
2025-05-26,"Almoço","RU","suino","leguminosas","seg","mai","1","meio",3709,0
2025-05-26,"Almoço","RA","suino","leguminosas","seg","mai","1","meio",1283,0
2025-05-26,"Almoço","RS","suino","leguminosas","seg","mai","1","meio",1752,0
2025-05-26,"Jantar","RU","peixe","leguminosas","seg","mai","0","meio",2033,0
2025-05-26,"Jantar","RA","peixe","leguminosas","seg","mai","0","meio",507,0
2025-05-26,"Jantar","RS","peixe","leguminosas","seg","mai","0","meio",618,0
2025-05-27,"Almoço","RU","bovino","leguminosas","ter","mai","1","fim",4216,0
2025-05-27,"Almoço","RA","bovino","leguminosas","ter","mai","1","fim",1445,0
2025-05-27,"Almoço","RS","bovino","leguminosas","ter","mai","1","fim",1970,0
2025-05-27,"Jantar","RU","frango","pts_proteina_texturizada","ter","mai","0","fim",3017,0
2025-05-27,"Jantar","RA","frango","pts_proteina_texturizada","ter","mai","0","fim",865,0
2025-05-27,"Jantar","RS","frango","pts_proteina_texturizada","ter","mai","0","fim",1300,0
2025-05-28,"Almoço","RU","frango","leguminosas","qua","mai","1","fim",4153,0
2025-05-28,"Almoço","RA","frango","leguminosas","qua","mai","1","fim",1457,0
2025-05-28,"Almoço","RS","frango","leguminosas","qua","mai","1","fim",2008,0
2025-05-28,"Jantar","RU","bovino","leguminosas","qua","mai","0","fim",2695,0
2025-05-28,"Jantar","RA","bovino","leguminosas","qua","mai","0","fim",731,0
2025-05-28,"Jantar","RS","bovino","leguminosas","qua","mai","0","fim",890,0
2025-05-29,"Almoço","RU","bovino","leguminosas","qui","mai","1","fim",3917,0
2025-05-29,"Almoço","RA","bovino","leguminosas","qui","mai","1","fim",1369,0
2025-05-29,"Almoço","RS","bovino","leguminosas","qui","mai","1","fim",1927,0
2025-05-29,"Jantar","RU","frango","pts_proteina_texturizada","qui","mai","0","fim",2791,0
2025-05-29,"Jantar","RA","frango","pts_proteina_texturizada","qui","mai","0","fim",901,0
2025-05-29,"Jantar","RS","frango","pts_proteina_texturizada","qui","mai","0","fim",1103,0
2025-05-30,"Almoço","RU","feijoada","pts_proteina_texturizada","sex","mai","1","fim",4333,0
2025-05-30,"Almoço","RA","feijoada","pts_proteina_texturizada","sex","mai","1","fim",1318,0
2025-05-30,"Almoço","RS","feijoada","pts_proteina_texturizada","sex","mai","1","fim",1894,0
2025-05-30,"Jantar","RU","feijoada","pts_proteina_texturizada","sex","mai","0","fim",2220,0
2025-05-30,"Jantar","RA","feijoada","pts_proteina_texturizada","sex","mai","0","fim",585,0
2025-05-30,"Jantar","RS","feijoada","pts_proteina_texturizada","sex","mai","0","fim",623,0
2025-06-02,"Almoço","RU","peixe","leguminosas","seg","jun","1","fim",2902,0
2025-06-02,"Almoço","RA","peixe","leguminosas","seg","jun","1","fim",932,0
2025-06-02,"Almoço","RS","peixe","leguminosas","seg","jun","1","fim",1138,0
2025-06-02,"Jantar","RU","bovino","cereais_integrais","seg","jun","0","fim",2887,0
2025-06-02,"Jantar","RA","bovino","cereais_integrais","seg","jun","0","fim",785,0
2025-06-02,"Jantar","RS","bovino","cereais_integrais","seg","jun","0","fim",912,0
2025-06-03,"Almoço","RU","bovino","leguminosas","ter","jun","1","fim",4029,0
2025-06-03,"Almoço","RA","bovino","leguminosas","ter","jun","1","fim",1474,0
2025-06-03,"Almoço","RS","bovino","leguminosas","ter","jun","1","fim",1696,0
2025-06-03,"Jantar","RU","frango","vegetais","ter","jun","0","fim",3147,0
2025-06-03,"Jantar","RA","frango","vegetais","ter","jun","0","fim",879,0
2025-06-03,"Jantar","RS","frango","vegetais","ter","jun","0","fim",1301,0
2025-06-04,"Almoço","RU","frango","leguminosas","qua","jun","1","fim",4064,0
2025-06-04,"Almoço","RA","frango","leguminosas","qua","jun","1","fim",1334,0
2025-06-04,"Almoço","RS","frango","leguminosas","qua","jun","1","fim",1826,0
2025-06-04,"Jantar","RU","bovino","leguminosas","qua","jun","0","fim",2521,0
2025-06-04,"Jantar","RA","bovino","leguminosas","qua","jun","0","fim",785,0
2025-06-04,"Jantar","RS","bovino","leguminosas","qua","jun","0","fim",845,0
2025-06-05,"Almoço","RU","bovino","pts_proteina_texturizada","qui","jun","1","fim",3920,0
2025-06-05,"Almoço","RA","bovino","pts_proteina_texturizada","qui","jun","1","fim",1332,0
2025-06-05,"Almoço","RS","bovino","pts_proteina_texturizada","qui","jun","1","fim",1873,0
2025-06-05,"Jantar","RU","peixe","pts_proteina_texturizada","qui","jun","0","fim",1832,0
2025-06-05,"Jantar","RA","peixe","pts_proteina_texturizada","qui","jun","0","fim",551,0
2025-06-05,"Jantar","RS","peixe","pts_proteina_texturizada","qui","jun","0","fim",577,0
2025-06-06,"Almoço","RU","frango","leguminosas","sex","jun","1","fim",3520,0
2025-06-06,"Almoço","RA","frango","leguminosas","sex","jun","1","fim",1238,0
2025-06-06,"Almoço","RS","frango","leguminosas","sex","jun","1","fim",1401,0
2025-06-06,"Jantar","RU","suino","leguminosas","sex","jun","0","fim",2139,0
2025-06-06,"Jantar","RA","suino","leguminosas","sex","jun","0","fim",541,0
2025-06-06,"Jantar","RS","suino","leguminosas","sex","jun","0","fim",565,0
2025-06-09,"Almoço","RU","bovino","leguminosas","seg","jun","1","fim",4020,0
2025-06-09,"Almoço","RA","bovino","leguminosas","seg","jun","1","fim",1367,0
2025-06-09,"Almoço","RS","bovino","leguminosas","seg","jun","1","fim",1920,0
2025-06-09,"Jantar","RU","frango","pts_proteina_texturizada","seg","jun","0","fim",2706,0
2025-06-09,"Jantar","RA","frango","pts_proteina_texturizada","seg","jun","0","fim",768,0
2025-06-09,"Jantar","RS","frango","pts_proteina_texturizada","seg","jun","0","fim",933,0
2025-06-10,"Almoço","RU","peixe","leguminosas","ter","jun","1","fim",2824,0
2025-06-10,"Almoço","RA","peixe","leguminosas","ter","jun","1","fim",926,0
2025-06-10,"Almoço","RS","peixe","leguminosas","ter","jun","1","fim",1160,0
2025-06-10,"Jantar","RU","bovino","leguminosas","ter","jun","0","fim",2564,0
2025-06-10,"Jantar","RA","bovino","leguminosas","ter","jun","0","fim",807,0
2025-06-10,"Jantar","RS","frango","leguminosas","ter","jun","0","fim",989,0
2025-06-11,"Almoço","RU","frango","leguminosas","qua","jun","1","fim",3803,0
2025-06-11,"Almoço","RA","frango","leguminosas","qua","jun","1","fim",1392,0
2025-06-11,"Almoço","RS","frango","leguminosas","qua","jun","1","fim",1931,0
2025-06-11,"Jantar","RU","suino","leguminosas","qua","jun","0","fim",2401,0
2025-06-11,"Jantar","RA","suino","leguminosas","qua","jun","0","fim",677,0
2025-06-11,"Jantar","RS","suino","leguminosas","qua","jun","0","fim",874,0
2025-06-12,"Almoço","RU","bovino","pts_proteina_texturizada","qui","jun","1","fim",3469,0
2025-06-12,"Almoço","RA","bovino","pts_proteina_texturizada","qui","jun","1","fim",1330,0
2025-06-12,"Almoço","RS","bovino","pts_proteina_texturizada","qui","jun","1","fim",1585,0
2025-06-12,"Jantar","RU","frango","leguminosas","qui","jun","0","fim",1996,0
2025-06-12,"Jantar","RA","frango","leguminosas","qui","jun","0","fim",599,0
